period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh), metering rate (cts./kWh), annual metering cost (CHF p.a.)
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",standard,C6,Industrie (N),8.234,0,8.234,720,48480,4.174,Industrie (E),16.1,0,16.1,0,0,16.1,0.85,2.3,27.484,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",standard,H8,Haushalt (N),12.099,0,12.099,132,0,9.559,Haushalt (E),16.7,0,16.7,0,0,16.7,0.85,2.3,31.949,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",cheapest,H1,Haushalt (N),18.609,0,18.609,132,0,9.579,Haushalt (E),15.8,0,15.8,0,0,15.8,0.85,2.3,37.559,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",standard,C5,Industrie (N),8.709,0,8.709,720,18180,4.149,Industrie (E),16.1,0,16.1,0,0,16.1,0.85,2.3,27.959,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",standard,H2,Haushalt (N),15.593,0,15.593,132,0,9.533,Haushalt (E),16.7,0,16.7,0,0,16.7,0.85,2.3,35.443,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",standard,H4,Haushalt (N),13.272,0,13.272,132,0,9.558,Haushalt (E),16.7,0,16.7,0,0,16.7,0.85,2.3,33.122,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",cheapest,H6,Haushalt (N),9.837,0,9.837,132,0,8.529,Haushalt (E),15.8,0,15.8,0,0,15.8,0.85,2.3,28.787,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",cheapest,H2,Haushalt (N),15.593,0,15.593,132,0,9.533,Haushalt (E),15.8,0,15.8,0,0,15.8,0.85,2.3,34.543,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",cheapest,C2,Haushalt (N),11.467,0,11.467,132,0,10.247,Haushalt (E),15.8,0,15.8,0,0,15.8,0.85,2.3,30.417,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",standard,C1,Haushalt (N),12.721,0,12.721,132,0,10.291,Haushalt (E),16.7,0,16.7,0,0,16.7,0.85,2.3,32.571,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",cheapest,C6,Industrie (N),8.234,0,8.234,720,48480,4.174,Industrie (E),15.2,0,15.2,0,0,15.2,0.85,2.3,26.584,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",standard,C2,Haushalt (N),11.467,0,11.467,132,0,10.247,Haushalt (E),16.7,0,16.7,0,0,16.7,0.85,2.3,31.317,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",standard,H1,Haushalt (N),18.609,0,18.609,132,0,9.579,Haushalt (E),16.7,0,16.7,0,0,16.7,0.85,2.3,38.459,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",cheapest,H5,Haushalt (N),11.602,0,11.602,132,0,9.062,Haushalt (E),15.8,0,15.8,0,0,15.8,0.85,2.3,30.552,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",cheapest,H3,Haushalt (N),12.698,0,12.698,132,0,8.985,Haushalt (E),15.8,0,15.8,0,0,15.8,0.85,2.3,31.648,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",cheapest,H7,Haushalt (N),11.023,0,11.023,132,0,9.228,Haushalt (E),15.8,0,15.8,0,0,15.8,0.85,2.3,29.973,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",cheapest,C5,Industrie (N),8.709,0,8.709,720,18180,4.149,Industrie (E),15.2,0,15.2,0,0,15.2,0.85,2.3,27.059,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",cheapest,C4,Industrie (N),9.57,0,9.57,720,18540,4.938,Industrie (E),15.2,0,15.2,0,0,15.2,0.85,2.3,27.92,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",standard,H3,Haushalt (N),12.698,0,12.698,132,0,8.985,Haushalt (E),16.7,0,16.7,0,0,16.7,0.85,2.3,32.548,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",cheapest,C3,Industrie (N),10.517,0,10.517,720,6180,5.137,Industrie (E),15.2,0,15.2,0,0,15.2,0.85,2.3,28.867,,
2025,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",standard,H7,Haushalt (N),11.023,0,11.023,132,0,9.228,Haushalt (E),16.7,0,16.7,0,0,16.7,0.85,2.3,30.873,,
2025,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",standard,H3,Haushalt (N),12.18,0,12.18,180,0,7.4,Haushalt (E),15.2,0,15.2,0,0,15.2,0.1,2.3,29.78,,
2025,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",standard,C2,Haushalt (N),8.78,0,8.78,180,0,7.4,Haushalt (E),15.2,0,15.2,0,0,15.2,0.1,2.3,26.38,,
2025,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",standard,H6,Haushalt (N),8.9,0,8.9,180,0,7.4,Haushalt (E),15.2,0,15.2,0,0,15.2,0.1,2.3,26.5,,
2025,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",standard,H8,Haushalt (N),10.58,0,10.58,180,0,7.4,Haushalt (E),15.2,0,15.2,0,0,15.2,0.1,2.3,28.18,,
2025,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",standard,H1,Haushalt (N),19.43,0,19.43,180,0,7.4,Haushalt (E),15.2,0,15.2,0,0,15.2,0.1,2.3,37.03,,
2025,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",standard,C3,Industrie (N),8.4,0,8.4,180,6000,3.5,Industrie (E),14.6,0,14.6,0,0,14.6,0.1,2.3,25.4,,
2025,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",standard,C1,Haushalt (N),10.43,0,10.43,180,0,7.4,Haushalt (E),15.2,0,15.2,0,0,15.2,0.1,2.3,28.03,,
2025,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",standard,H5,Haushalt (N),10.58,0,10.58,180,0,7.4,Haushalt (E),15.2,0,15.2,0,0,15.2,0.1,2.3,28.18,,
2025,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",standard,H4,Haushalt (N),12.18,0,12.18,180,0,7.4,Haushalt (E),15.2,0,15.2,0,0,15.2,0.1,2.3,29.78,,
2025,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",standard,H2,Haushalt (N),15.38,0,15.38,180,0,7.4,Haushalt (E),15.2,0,15.2,0,0,15.2,0.1,2.3,32.98,,
2025,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",standard,H7,Haushalt (N),9.565,0,9.565,180,0,7.4,Haushalt (E),15.2,0,15.2,0,0,15.2,0.1,2.3,27.165,,
2025,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",standard,C4,Industrie (N),7.916,0,7.916,180,18000,3.5,Industrie (E),14.6,0,14.6,0,0,14.6,0.1,2.3,24.916,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,C1,Haushalt (N),9.38,0,9.38,96,0,7.4,Haushalt (E),13.8,0,13.8,0,0,13.8,0.5,2.3,25.98,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,H4,Haushalt (N),10.313,0,10.313,96,0,7.4,Haushalt (E),14.2,0,14.2,0,0,14.2,0.5,2.3,27.313,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,H8,Haushalt (N),9.46,0,9.46,96,0,7.4,Haushalt (E),13.8,0,13.8,0,0,13.8,0.5,2.3,26.06,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,C7,Industrie (N),5.559,0,5.559,720,170172,2.5,Industrie (E),12.9,0,12.9,0,0,12.9,0.5,2.3,21.259,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,C2,Haushalt (N),8.5,0,8.5,96,0,7.4,Haushalt (E),14.2,0,14.2,0,0,14.2,0.5,2.3,25.5,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,C6,Industrie (N),6.112,0,6.112,720,41760,2.5,Industrie (E),13.3,0,13.3,0,0,13.3,0.5,2.3,22.212,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,H8,Haushalt (N),9.46,0,9.46,96,0,7.4,Haushalt (E),14.2,0,14.2,0,0,14.2,0.5,2.3,26.46,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,H7,Haushalt (N),8.918,0,8.918,96,0,7.4,Haushalt (E),14.2,0,14.2,0,0,14.2,0.5,2.3,25.918,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,H4,Haushalt (N),10.313,0,10.313,96,0,7.4,Haushalt (E),13.8,0,13.8,0,0,13.8,0.5,2.3,26.913,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,H6,Haushalt (N),8.564,0,8.564,96,0,7.4,Haushalt (E),14.2,0,14.2,0,0,14.2,0.5,2.3,25.564,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,H7,Haushalt (N),8.918,0,8.918,96,0,7.4,Haushalt (E),13.8,0,13.8,0,0,13.8,0.5,2.3,25.518,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,H3,Haushalt (N),10.313,0,10.313,96,0,7.4,Haushalt (E),13.8,0,13.8,0,0,13.8,0.5,2.3,26.913,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,H2,Haushalt (N),12.02,0,12.02,96,0,7.4,Haushalt (E),13.8,0,13.8,0,0,13.8,0.5,2.3,28.62,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,C3,Industrie (N),8.94,0,8.94,240,5400,4.4,Industrie (E),13.3,0,13.3,0,0,13.3,0.5,2.3,25.04,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,H2,Haushalt (N),12.02,0,12.02,96,0,7.4,Haushalt (E),14.2,0,14.2,0,0,14.2,0.5,2.3,29.02,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,C4,Industrie (N),8.468,0,8.468,240,16200,4.4,Industrie (E),12.9,0,12.9,0,0,12.9,0.5,2.3,24.168,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,C5,Industrie (N),6.556,0,6.556,720,15660,2.5,Industrie (E),12.9,0,12.9,0,0,12.9,0.5,2.3,22.256,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,C2,Haushalt (N),8.5,0,8.5,96,0,7.4,Haushalt (E),13.8,0,13.8,0,0,13.8,0.5,2.3,25.1,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,H1,Haushalt (N),14.18,0,14.18,96,0,7.4,Haushalt (E),13.8,0,13.8,0,0,13.8,0.5,2.3,30.78,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,H6,Haushalt (N),8.564,0,8.564,96,0,7.4,Haushalt (E),13.8,0,13.8,0,0,13.8,0.5,2.3,25.164,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,H5,Haushalt (N),9.46,0,9.46,96,0,7.4,Haushalt (E),14.2,0,14.2,0,0,14.2,0.5,2.3,26.46,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,C6,Industrie (N),6.112,0,6.112,720,41760,2.5,Industrie (E),12.9,0,12.9,0,0,12.9,0.5,2.3,21.812,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,C7,Industrie (N),5.559,0,5.559,720,170172,2.5,Industrie (E),13.3,0,13.3,0,0,13.3,0.5,2.3,21.659,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,H1,Haushalt (N),14.18,0,14.18,96,0,7.4,Haushalt (E),14.2,0,14.2,0,0,14.2,0.5,2.3,31.18,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,C3,Industrie (N),8.94,0,8.94,240,5400,4.4,Industrie (E),12.9,0,12.9,0,0,12.9,0.5,2.3,24.64,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,H3,Haushalt (N),10.313,0,10.313,96,0,7.4,Haushalt (E),14.2,0,14.2,0,0,14.2,0.5,2.3,27.313,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,C1,Haushalt (N),9.38,0,9.38,96,0,7.4,Haushalt (E),14.2,0,14.2,0,0,14.2,0.5,2.3,26.38,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",cheapest,H5,Haushalt (N),9.46,0,9.46,96,0,7.4,Haushalt (E),13.8,0,13.8,0,0,13.8,0.5,2.3,26.06,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,C5,Industrie (N),6.556,0,6.556,720,15660,2.5,Industrie (E),13.3,0,13.3,0,0,13.3,0.5,2.3,22.656,,
2025,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",standard,C4,Industrie (N),8.468,0,8.468,240,16200,4.4,Industrie (E),13.3,0,13.3,0,0,13.3,0.5,2.3,24.568,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,C5,Industrie (N),5.707,0,5.707,1440,12600,2.119,Industrie (E),14.6,0,14.6,0,0,14.6,0.28,2.3,22.887,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,C6,Industrie (N),5.256,0,5.256,1440,33600,2.14,Industrie (E),14.6,0,14.6,0,0,14.6,0.28,2.3,22.436,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,C4,Industrie (N),9.353,0,9.353,1080,15300,5.297,Industrie (E),14.6,0,14.6,0,0,14.6,0.28,2.3,26.533,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,H5,Haushalt (N),9.936,0,9.936,120,0,7.556,Haushalt (E),15.2,0,15.2,0,0,15.2,0.28,2.3,27.716,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,H4,Haushalt (N),11.689,0,11.689,120,0,8.242,Haushalt (E),15.2,0,15.2,0,0,15.2,0.28,2.3,29.469,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,H1,Haushalt (N),16.551,0,16.551,120,0,8.271,Haushalt (E),15.2,0,15.2,0,0,15.2,0.28,2.3,34.331,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,C1,Haushalt (N),11.536,0,11.536,120,0,9.256,Haushalt (E),15.2,0,15.2,0,0,15.2,0.28,2.3,29.316,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,H6,Haushalt (N),8.077,0,8.077,120,0,6.817,Haushalt (E),15.2,0,15.2,0,0,15.2,0.28,2.3,25.857,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,H8,Haushalt (N),10.623,0,10.623,120,0,8.243,Haushalt (E),15.2,0,15.2,0,0,15.2,0.28,2.3,28.403,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,C3,Industrie (N),10.447,0,10.447,1080,5100,5.547,Industrie (E),14.6,0,14.6,0,0,14.6,0.28,2.3,27.627,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,C2,Haushalt (N),10.376,0,10.376,120,0,9.196,Haushalt (E),15.2,0,15.2,0,0,15.2,0.28,2.3,28.156,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,C7,Industrie (N),4.655,0,4.655,1440,136920,2.03,Industrie (E),14.6,0,14.6,0,0,14.6,0.28,2.3,21.835,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,H3,Haushalt (N),10.895,0,10.895,120,0,7.449,Haushalt (E),15.2,0,15.2,0,0,15.2,0.28,2.3,28.675,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,H2,Haushalt (N),13.787,0,13.787,120,0,8.207,Haushalt (E),15.2,0,15.2,0,0,15.2,0.28,2.3,31.567,,
2025,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",standard,H7,Haushalt (N),9.488,0,9.488,120,0,7.785,Haushalt (E),15.2,0,15.2,0,0,15.2,0.28,2.3,27.268,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,H6,Basistarif,9.191,0,9.191,142.8,0,7.84,Basistarif,14.218,0,14.218,0,0,14.218,0,2.3,25.709,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,C4,Gewerbe- und Dienstleistungsbetriebe,10.217,0,10.217,630,21420,5.027,Gewerbe- und Dienstleistungsbetriebe,18.343,0,18.343,0,0,18.343,0,2.3,30.86,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,C2,Basistarif,12.401,0,12.401,142.8,0,11.145,Basistarif,20.366,0,20.366,0,0,20.366,0,2.3,35.067,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,C7,Industriebetriebe ab 4'000'000 kWh,5.581,0,5.581,1020,232764,1.684,kein Kunde mit GV,0,0,0,0,0,0,0,2.3,7.881,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,H8,Basistarif,12.504,0,12.504,142.8,0,9.82,Basistarif,17.902,0,17.902,0,0,17.902,0,2.3,32.706,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,C5,Industriebetriebe ab 100'000 kWh,7.287,0,7.287,1020,21420,2.019,Industriebetriebe ab 100'000 kWh,18.179,0,18.179,0,0,18.179,0,2.3,27.765,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,H1,Basistarif,19.564,0,19.564,142.8,0,9.859,Basistarif,17.974,0,17.974,0,0,17.974,0,2.3,39.838,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,C6,Industriebetriebe ab 100'000 kWh,6.696,0,6.696,1020,57120,2.04,Industriebetriebe ab 100'000 kWh,18.4,0,18.4,0,0,18.4,0,2.3,27.396,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,H5,Basistarif,11.55,0,11.55,142.8,0,8.866,Basistarif,16.127,0,16.127,0,0,16.127,0,2.3,29.977,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,H3,Basistarif,12.671,0,12.671,142.8,0,8.717,Basistarif,15.85,0,15.85,0,0,15.85,0,2.3,30.821,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,C1,Basistarif,13.793,0,13.793,142.8,0,11.228,Basistarif,20.52,0,20.52,0,0,20.52,0,2.3,36.613,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,H7,Basistarif,11.063,0,11.063,142.8,0,9.184,Basistarif,16.718,0,16.718,0,0,16.718,0,2.3,30.081,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,C3,Gewerbe- und Dienstleistungsbetriebe,11.261,0,11.261,630,7140,5.301,Gewerbe- und Dienstleistungsbetriebe,19.428,0,19.428,0,0,19.428,0,2.3,32.989,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,H2,Basistarif,16.263,0,16.263,142.8,0,9.771,Basistarif,17.811,0,17.811,0,0,17.811,0,2.3,36.374,,
2025,CHE-109.412.510,Technische Betriebe Weinfelden AG,standard,H4,Basistarif,13.773,0,13.773,142.8,0,9.82,Basistarif,17.901,0,17.901,0,0,17.901,0,2.3,33.974,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,C7,Leistung II,5.257,0,5.257,1440,195600,1.85,Leistung II,21,0,21,0,0,21,0,2.3,28.557,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,H3,Grundpreis,10.23,0,10.23,144,0,6.25,Grundpreis,21,0,21,0,0,21,0,2.3,33.53,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,C6,Leistung II,5.926,0,5.926,1440,48000,1.85,Leistung II,21,0,21,0,0,21,0,2.3,29.226,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,C5,Leistung II,6.518,0,6.518,1440,18000,1.85,Leistung II,21,0,21,0,0,21,0,2.3,29.818,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,H7,Grundpreis,8.138,0,8.138,144,0,6.25,Grundpreis,21,0,21,0,0,21,0,2.3,31.438,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,H6,Grundpreis,7.606,0,7.606,144,0,6.25,Grundpreis,21,0,21,0,0,21,0,2.3,30.906,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,C4,Leistung I,7.118,0,7.118,240,16200,3.05,Leistung I,21,0,21,0,0,21,0,2.3,30.418,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,C1,Grundpreis,8.83,0,8.83,144,0,6.25,Grundpreis,21,0,21,0,0,21,0,2.3,32.13,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,C2,Grundpreis,7.51,0,7.51,144,0,6.25,Grundpreis,21,0,21,0,0,21,0,2.3,30.81,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,H8,Grundpreis,8.95,0,8.95,144,0,6.25,Grundpreis,21,0,21,0,0,21,0,2.3,32.25,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,H5,Grundpreis,8.95,0,8.95,144,0,6.25,Grundpreis,21,0,21,0,0,21,0,2.3,32.25,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,H1,Grundpreis,16.03,0,16.03,144,0,6.25,Grundpreis,21,0,21,0,0,21,0,2.3,39.33,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,H2,Grundpreis,12.79,0,12.79,144,0,6.25,Grundpreis,21,0,21,0,0,21,0,2.3,36.09,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,H4,Grundpreis,10.23,0,10.23,144,0,6.25,Grundpreis,21,0,21,0,0,21,0,2.3,33.53,,
2025,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",standard,C3,Leistung I,7.59,0,7.59,240,5400,3.05,Leistung I,21,0,21,0,0,21,0,2.3,30.89,,
2025,CHE-314.094.902,Elektrakorporation Wagerswil Wagerswil,standard,H7,Grundpreis,12.888,0,12.888,144,0,11,Grundpreis,8.2,0,8.2,0,0,8.2,0,2.3,23.388,,
2025,CHE-314.094.902,Elektrakorporation Wagerswil Wagerswil,standard,C2,Grundpreis,12.26,0,12.26,144,0,11,Grundpreis,8.2,0,8.2,0,0,8.2,0,2.3,22.76,,
2025,CHE-314.094.902,Elektrakorporation Wagerswil Wagerswil,standard,H6,Grundpreis,12.356,0,12.356,144,0,11,Grundpreis,8.2,0,8.2,0,0,8.2,0,2.3,22.856,,
2025,CHE-314.094.902,Elektrakorporation Wagerswil Wagerswil,standard,H8,Grundpreis,13.7,0,13.7,144,0,11,Grundpreis,8.2,0,8.2,0,0,8.2,0,2.3,24.2,,
2025,CHE-314.094.902,Elektrakorporation Wagerswil Wagerswil,standard,H2,Grundpreis ,17.54,0,17.54,144,0,11,Grundpreis ,8.2,0,8.2,0,0,8.2,0,2.3,28.04,,
2025,CHE-314.094.902,Elektrakorporation Wagerswil Wagerswil,standard,C1,Grundpreis,13.58,0,13.58,144,0,11,Grundpreis,8.2,0,8.2,0,0,8.2,0,2.3,24.08,,
2025,CHE-314.094.902,Elektrakorporation Wagerswil Wagerswil,standard,H1,Grundpreis ,20.78,0,20.78,144,0,11,Grundpreis ,8.2,0,8.2,0,0,8.2,0,2.3,31.28,,
2025,CHE-314.094.902,Elektrakorporation Wagerswil Wagerswil,standard,H5,Grundpreis,13.7,0,13.7,144,0,11,Grundpreis,8.2,0,8.2,0,0,8.2,0,2.3,24.2,,
2025,CHE-314.094.902,Elektrakorporation Wagerswil Wagerswil,standard,H4,Grundpreis,14.98,0,14.98,144,0,11,Grundpreis,8.2,0,8.2,0,0,8.2,0,2.3,25.48,,
2025,CHE-314.094.902,Elektrakorporation Wagerswil Wagerswil,standard,H3,Grundpreis ,14.98,0,14.98,144,0,11,Grundpreis ,8.2,0,8.2,0,0,8.2,0,2.3,25.48,,
2025,CHE-483.066.777,Azienda Multiservizi Bellinzona (AMB),standard,H7,Casa Tìacqua,8.703,0,8.703,120,0,7,Casa Tìacqua,11.541,0,11.541,0,0,11.541,2.23,2.3,24.774,,
2025,CHE-483.066.777,Azienda Multiservizi Bellinzona (AMB),standard,H8,Attiva Tìacqua,9.38,0,9.38,120,0,7,Attiva Tìacqua,12.064,0,12.064,0,0,12.064,2.23,2.3,25.974,,
2025,CHE-483.066.777,Azienda Multiservizi Bellinzona (AMB),standard,H6,Casa Tìacqua,8.26,0,8.26,120,0,7,Casa Tìacqua,10.623,0,10.623,0,0,10.623,2.23,2.3,23.413,,
2025,CHE-483.066.777,Azienda Multiservizi Bellinzona (AMB),standard,H1,Casa Tìacqua,15.28,0,15.28,120,0,7,Casa Tìacqua,12.194,0,12.194,0,0,12.194,2.23,2.3,32.004,,
